event_id,timestamp,account_id,amount,currency,event_type,reference
26,1700001057,ACC-10141,1980.61,USD,WITHDRAWAL,REF-WI-565083
27,1700001057,ACC-10000,234.56,USD,DEPOSIT,REF-DE-862654
28,1700001057,ACC-10322,267.48,USD,TRANSFER,REF-TR-347074
29,1700001058,ACC-10009,210.05,USD,TRANSFER,REF-TR-794909
30,1700001062,ACC-10000,172.44,VND,WITHDRAWAL,REF-WI-686482
31,1700001066,ACC-10010,353.51,USD,DEPOSIT,REF-DE-528079
32,1700001068,ACC-10021,112.81,VND,DEPOSIT,REF-DE-405198
33,1700001069,ACC-10053,410.19,USD,WITHDRAWAL,REF-WI-867790
34,1700001070,ACC-10002,487.87,EUR,TRANSFER,REF-TR-614416
35,1700001071,ACC-10000,2.68,USD,FEE,REF-FE-828124
36,1700001074,ACC-10106,121.5,VND,DEPOSIT,REF-DE-842852
37,1700001078,ACC-10010,145.4,USD,TRANSFER,REF-TR-114191
38,1700001083,ACC-10001,37.95,EUR,TRANSFER,REF-TR-785688
39,1700001083,ACC-10222,304.31,USD,DEPOSIT,REF-DE-486924
40,1700001087,ACC-10172,2.54,USD,FEE,REF-FE-855053
41,1700001087,ACC-10041,231.27,VND,WITHDRAWAL,REF-WI-417125
42,1700001089,ACC-10057,2.56,USD,FEE,REF-FE-758813
43,1700001090,ACC-10000,266.81,USD,TRANSFER,REF-TR-682578
44,1700001094,ACC-10011,909.4,USD,WITHDRAWAL,REF-WI-132598
45,1700001095,ACC-10012,215.34,USD,TRANSFER,REF-TR-276525
46,1700001096,ACC-10221,947.97,USD,TRANSFER,REF-TR-369044
47,1700001099,ACC-10063,127.01,USD,TRANSFER,REF-TR-772354
48,1700001099,ACC-10006,903.27,USD,DEPOSIT,REF-DE-809157
49,1700001104,ACC-10004,301.84,USD,TRANSFER,REF-TR-426323
50,1700001105,ACC-10011,332.29,VND,DEPOSIT,REF-DE-291211
51,1700001108,ACC-10000,450.33,VND,TRANSFER,REF-TR-604847
52,1700001109,ACC-10193,97.92,USD,WITHDRAWAL,REF-WI-640545
53,1700001112,ACC-10000,1655.54,EUR,DEPOSIT,REF-DE-984610
54,1700001114,ACC-10008,1082.34,EUR,TRANSFER,REF-TR-740577
55,1700001114,ACC-10030,401.73,VND,WITHDRAWAL,REF-WI-721723
56,1700001115,ACC-10023,272.46,USD,DEPOSIT,REF-DE-425130
57,1700001116,ACC-10000,257.73,EUR,WITHDRAWAL,REF-WI-735285
58,1700001119,ACC-10007,188.41,USD,DEPOSIT,REF-DE-572707
59,1700001120,ACC-10019,3.0,USD,FEE,REF-FE-507644
60,1700001123,ACC-10001,250.16,USD,DEPOSIT,REF-DE-261313
61,1700001123,ACC-10004,800.66,USD,TRANSFER,REF-TR-243994
62,1700001128,ACC-10003,257.03,USD,WITHDRAWAL,REF-WI-522235
63,1700001130,ACC-10000,62.28,VND,WITHDRAWAL,REF-WI-452991
64,1700001135,ACC-10032,395.83,USD,TRANSFER,REF-TR-202754
65,1700001138,ACC-10011,248.86,VND,TRANSFER,REF-TR-174202
66,1700001141,ACC-10000,173.97,USD,DEPOSIT,REF-DE-301178
67,1700001146,ACC-10000,446.23,EUR,TRANSFER,REF-TR-697300
68,1700001148,ACC-10024,259.74,USD,TRANSFER,REF-TR-435843
69,1700001151,ACC-10000,285.49,EUR,TRANSFER,REF-TR-772985
70,1700001151,ACC-10123,3.15,USD,FEE,REF-FE-533383
71,1700001156,ACC-10011,97.77,EUR,WITHDRAWAL,REF-WI-864499
72,1700001157,ACC-10020,2.88,VND,FEE,REF-FE-209732
73,1700001157,ACC-10098,427.05,VND,TRANSFER,REF-TR-293690
74,1700001158,ACC-10084,42.1,VND,DEPOSIT,REF-DE-826994
75,1700001162,ACC-10009,634.04,USD,WITHDRAWAL,REF-WI-215478
76,1700001163,ACC-10001,543.15,USD,WITHDRAWAL,REF-WI-889095
77,1700001167,ACC-10010,4.22,USD,FEE,REF-FE-789308
78,1700001167,ACC-10002,212.11,VND,WITHDRAWAL,REF-WI-426777
79,1700001167,ACC-10198,762.56,VND,DEPOSIT,REF-DE-894715
80,1700001170,ACC-10028,43.71,USD,WITHDRAWAL,REF-WI-415094
81,1700001172,ACC-10003,241.93,USD,DEPOSIT,REF-DE-555158
82,1700001172,ACC-10082,402.64,EUR,TRANSFER,REF-TR-602732
83,1700001172,ACC-10213,123.1,USD,TRANSFER,REF-TR-207283
84,1700001172,ACC-10174,254.13,USD,DEPOSIT,REF-DE-132063
85,1700001175,ACC-10014,163.88,USD,TRANSFER,REF-TR-371696
86,1700001176,ACC-10001,204.12,USD,WITHDRAWAL,REF-WI-177125
87,1700001176,ACC-10009,333.64,USD,WITHDRAWAL,REF-WI-866070
88,1700001177,ACC-10029,86.22,VND,WITHDRAWAL,REF-WI-573829
89,1700001177,ACC-10009,3.66,USD,FEE,REF-FE-648175
90,1700001181,ACC-10074,437.43,USD,DEPOSIT,REF-DE-650499
91,1700001185,ACC-10009,59.31,USD,WITHDRAWAL,REF-WI-712328
92,1700001185,ACC-10002,371.96,USD,TRANSFER,REF-TR-401623
93,1700001186,ACC-10018,338.81,VND,TRANSFER,REF-TR-118340
94,1700001189,ACC-10080,2.39,USD,FEE,REF-FE-195283
95,1700001194,ACC-10002,2.81,USD,FEE,REF-FE-494685
96,1700001195,ACC-10022,222.28,USD,DEPOSIT,REF-DE-311460
97,1700001200,ACC-10002,453.9,USD,TRANSFER,REF-TR-248715
98,1700001203,ACC-10045,350.83,USD,DEPOSIT,REF-DE-970509
99,1700001206,ACC-10317,721.78,VND,WITHDRAWAL,REF-WI-329851
100,1700001208,ACC-10005,170.45,EUR,DEPOSIT,REF-DE-231046
101,1700001212,ACC-10003,154.94,EUR,DEPOSIT,REF-DE-690442
102,1700001216,ACC-10000,1295.44,VND,WITHDRAWAL,REF-WI-463256
103,1700001221,ACC-10116,312.24,USD,DEPOSIT,REF-DE-922956
104,1700001224,ACC-10095,55.58,USD,WITHDRAWAL,REF-WI-301168
105,1700001225,ACC-10005,4.47,USD,FEE,REF-FE-305546
106,1700001227,ACC-10111,581.91,EUR,TRANSFER,REF-TR-846487
107,1700001227,ACC-10005,89.82,USD,DEPOSIT,REF-DE-757988
108,1700001228,ACC-10441,283.78,VND,TRANSFER,REF-TR-920835
109,1700001228,ACC-10283,599.47,USD,TRANSFER,REF-TR-126165
110,1700001232,ACC-10003,384.05,USD,TRANSFER,REF-TR-447027
111,1700001233,ACC-10030,233.3,VND,WITHDRAWAL,REF-WI-317569
112,1700001238,ACC-10106,322.39,USD,DEPOSIT,REF-DE-515532
113,1700001243,ACC-10153,3.09,USD,FEE,REF-FE-217055
114,1700001244,ACC-10002,483.86,EUR,TRANSFER,REF-TR-248324
115,1700001245,ACC-10060,87.49,VND,WITHDRAWAL,REF-WI-873641
116,1700001249,ACC-10454,435.87,VND,DEPOSIT,REF-DE-943802
117,1700001250,ACC-10000,112.88,USD,TRANSFER,REF-TR-121100
118,1700001255,ACC-10031,62.28,VND,WITHDRAWAL,REF-WI-402701
119,1700001257,ACC-10000,288.87,USD,TRANSFER,REF-TR-790313
120,1700001260,ACC-10047,15.32,VND,WITHDRAWAL,REF-WI-846205
121,1700001260,ACC-10063,310.64,USD,TRANSFER,REF-TR-709539
122,1700001261,ACC-10000,126.33,VND,TRANSFER,REF-TR-140578
123,1700001263,ACC-10026,135.19,USD,WITHDRAWAL,REF-WI-514630
124,1700001265,ACC-10009,970.27,EUR,TRANSFER,REF-TR-660698
125,1700001270,ACC-10002,867.52,EUR,TRANSFER,REF-TR-857714
126,1700001272,ACC-10186,224.78,USD,DEPOSIT,REF-DE-680305
127,1700001277,ACC-10015,3.58,EUR,FEE,REF-FE-470194
128,1700001279,ACC-10003,113.17,EUR,TRANSFER,REF-TR-352495
129,1700001283,ACC-10097,346.62,VND,DEPOSIT,REF-DE-323888
130,1700001287,ACC-10009,3.75,VND,FEE,REF-FE-922751
131,1700001287,ACC-10022,60.62,EUR,DEPOSIT,REF-DE-564520
132,1700001291,ACC-10070,536.06,VND,TRANSFER,REF-TR-470394
133,1700001293,ACC-10000,572.81,VND,TRANSFER,REF-TR-811208
134,1700001298,ACC-10002,266.51,USD,WITHDRAWAL,REF-WI-540902
135,1700001299,ACC-10015,3.91,USD,FEE,REF-FE-989397
136,1700001301,ACC-10114,69.47,USD,WITHDRAWAL,REF-WI-854121
137,1700001306,ACC-10004,344.97,USD,DEPOSIT,REF-DE-701252
138,1700001308,ACC-10039,241.49,USD,WITHDRAWAL,REF-WI-341488
139,1700001313,ACC-10000,490.93,USD,TRANSFER,REF-TR-622319
140,1700001313,ACC-10001,185.64,USD,TRANSFER,REF-TR-180662
141,1700001313,ACC-10473,400.07,USD,TRANSFER,REF-TR-424221
142,1700001318,ACC-10000,1471.02,EUR,TRANSFER,REF-TR-787808
143,1700001319,ACC-10005,459.42,EUR,WITHDRAWAL,REF-WI-522952
144,1700001321,ACC-10000,70.03,USD,TRANSFER,REF-TR-704428
145,1700001322,ACC-10033,70.33,VND,DEPOSIT,REF-DE-751846
146,1700001323,ACC-10013,892.9,EUR,TRANSFER,REF-TR-456076
147,1700001324,ACC-10000,811.87,USD,DEPOSIT,REF-DE-844486
148,1700001327,ACC-10022,299.3,USD,TRANSFER,REF-TR-962593
149,1700001328,ACC-10361,554.05,USD,WITHDRAWAL,REF-WI-886345
150,1700001332,ACC-10008,1.77,USD,FEE,REF-FE-734771
151,1700001332,ACC-10001,523.36,USD,WITHDRAWAL,REF-WI-573466
152,1700001333,ACC-10006,520.05,VND,DEPOSIT,REF-DE-893103
153,1700001337,ACC-10006,344.75,USD,TRANSFER,REF-TR-342198
154,1700001342,ACC-10011,396.69,USD,DEPOSIT,REF-DE-992584
155,1700001342,ACC-10191,257.02,VND,DEPOSIT,REF-DE-721097
156,1700001343,ACC-10000,932.65,USD,TRANSFER,REF-TR-659909
157,1700001348,ACC-10000,345.08,USD,TRANSFER,REF-TR-552596
158,1700001349,ACC-10002,2.28,VND,FEE,REF-FE-358807
159,1700001353,ACC-10017,156.79,USD,DEPOSIT,REF-DE-424889
160,1700001357,ACC-10107,291.48,VND,TRANSFER,REF-TR-334478
161,1700001360,ACC-10005,438.65,USD,WITHDRAWAL,REF-WI-588582
162,1700001360,ACC-10037,693.91,VND,TRANSFER,REF-TR-145198
163,1700001361,ACC-10006,618.7,VND,TRANSFER,REF-TR-237386
164,1700001364,ACC-10095,285.08,USD,TRANSFER,REF-TR-299245
165,1700001367,ACC-10000,180.22,USD,TRANSFER,REF-TR-956912
166,1700001369,ACC-10015,898.45,VND,TRANSFER,REF-TR-393958
167,1700001372,ACC-10001,86.84,VND,WITHDRAWAL,REF-WI-177916
168,1700001372,ACC-10074,351.97,USD,WITHDRAWAL,REF-WI-235584
169,1700001374,ACC-10099,76.04,USD,TRANSFER,REF-TR-455975
170,1700001375,ACC-10049,75.88,VND,TRANSFER,REF-TR-291232
171,1700001376,ACC-10001,439.08,USD,WITHDRAWAL,REF-WI-151482
172,1700001379,ACC-10001,1716.16,USD,TRANSFER,REF-TR-460115
173,1700001379,ACC-10022,50.73,USD,WITHDRAWAL,REF-WI-479260
174,1700001384,ACC-10036,115.7,VND,WITHDRAWAL,REF-WI-152384
175,1700001386,ACC-10002,47.07,USD,WITHDRAWAL,REF-WI-960542
176,1700001391,ACC-10284,333.27,VND,WITHDRAWAL,REF-WI-334603
177,1700001393,ACC-10148,217.83,USD,WITHDRAWAL,REF-WI-935316
178,1700001398,ACC-10055,726.26,EUR,TRANSFER,REF-TR-770765
179,1700001402,ACC-10026,145.68,VND,TRANSFER,REF-TR-166188
180,1700001405,ACC-10002,2.59,EUR,FEE,REF-FE-696033
181,1700001407,ACC-10002,2612.68,USD,TRANSFER,REF-TR-307894
182,1700001412,ACC-10001,83.46,USD,TRANSFER,REF-TR-953351
183,1700001417,ACC-10006,654.98,USD,DEPOSIT,REF-DE-137723
184,1700001422,ACC-10006,96.05,USD,TRANSFER,REF-TR-960515
185,1700001427,ACC-10300,396.96,VND,DEPOSIT,REF-DE-603116
186,1700001429,ACC-10079,291.24,USD,WITHDRAWAL,REF-WI-199984
187,1700001432,ACC-10000,32.06,EUR,DEPOSIT,REF-DE-854203
188,1700001434,ACC-10001,1227.55,VND,TRANSFER,REF-TR-915195
189,1700001435,ACC-10005,1142.47,USD,TRANSFER,REF-TR-295321
190,1700001436,ACC-10000,185.46,USD,WITHDRAWAL,REF-WI-763699
191,1700001437,ACC-10229,2.41,USD,FEE,REF-FE-360117
192,1700001438,ACC-10013,173.67,USD,TRANSFER,REF-TR-398749
193,1700001439,ACC-10004,1251.42,EUR,WITHDRAWAL,REF-WI-363822
194,1700001441,ACC-10010,52.69,VND,WITHDRAWAL,REF-WI-826068
195,1700001445,ACC-10073,464.81,USD,DEPOSIT,REF-DE-324994
196,1700001446,ACC-10050,392.58,USD,DEPOSIT,REF-DE-492919
197,1700001451,ACC-10001,723.4,USD,WITHDRAWAL,REF-WI-955058
198,1700001456,ACC-10000,459.28,USD,WITHDRAWAL,REF-WI-607910
199,1700001456,ACC-10000,1032.9,USD,DEPOSIT,REF-DE-800715
200,1700001458,ACC-10035,284.41,USD,TRANSFER,REF-TR-697793
201,1700001460,ACC-10002,375.58,USD,WITHDRAWAL,REF-WI-597821
202,1700001465,ACC-10004,1365.74,USD,TRANSFER,REF-TR-143006
203,1700001470,ACC-10234,3084.5,USD,DEPOSIT,REF-DE-199513
204,1700001472,ACC-10014,1213.42,EUR,TRANSFER,REF-TR-243228
205,1700001477,ACC-10004,1142.4,USD,WITHDRAWAL,REF-WI-734302
206,1700001479,ACC-10002,248.07,EUR,TRANSFER,REF-TR-544747
207,1700001481,ACC-10148,234.91,EUR,WITHDRAWAL,REF-WI-557223
208,1700001486,ACC-10001,73.56,USD,DEPOSIT,REF-DE-667727
209,1700001488,ACC-10071,208.51,EUR,DEPOSIT,REF-DE-115260
210,1700001492,ACC-10005,140.28,USD,WITHDRAWAL,REF-WI-795534
211,1700001494,ACC-10242,583.13,USD,WITHDRAWAL,REF-WI-324539
212,1700001498,ACC-10290,1146.51,EUR,TRANSFER,REF-TR-247655
213,1700001501,ACC-10005,113.05,USD,TRANSFER,REF-TR-643763
214,1700001501,ACC-10003,101.83,VND,DEPOSIT,REF-DE-806480
215,1700001506,ACC-10001,256.79,USD,DEPOSIT,REF-DE-343565
216,1700001508,ACC-10257,336.91,VND,TRANSFER,REF-TR-748932
217,1700001508,ACC-10000,1.31,USD,FEE,REF-FE-173149
218,1700001510,ACC-10000,1080.86,USD,WITHDRAWAL,REF-WI-593359
219,1700001513,ACC-10004,218.47,USD,DEPOSIT,REF-DE-228830
220,1700001517,ACC-10000,60.31,USD,WITHDRAWAL,REF-WI-954441
221,1700001520,ACC-10071,81.62,USD,DEPOSIT,REF-DE-908883
222,1700001525,ACC-10170,152.29,USD,WITHDRAWAL,REF-WI-599740
223,1700001528,ACC-10022,116.63,USD,TRANSFER,REF-TR-327718
224,1700001528,ACC-10077,186.34,EUR,TRANSFER,REF-TR-936293
225,1700001529,ACC-10002,254.53,USD,TRANSFER,REF-TR-338518
226,1700001531,ACC-10028,193.72,USD,WITHDRAWAL,REF-WI-771551
227,1700001532,ACC-10043,165.28,USD,TRANSFER,REF-TR-389141
228,1700001535,ACC-10000,221.65,VND,TRANSFER,REF-TR-258975
229,1700001540,ACC-10000,3.37,USD,FEE,REF-FE-364444
230,1700001544,ACC-10085,275.98,VND,TRANSFER,REF-TR-523534
231,1700001549,ACC-10056,674.09,VND,DEPOSIT,REF-DE-235168
232,1700001550,ACC-10008,70.14,USD,DEPOSIT,REF-DE-530959
233,1700001553,ACC-10002,43.35,USD,DEPOSIT,REF-DE-223478
234,1700001553,ACC-10001,4.5,VND,FEE,REF-FE-377968
235,1700001557,ACC-10023,466.62,USD,TRANSFER,REF-TR-734461
236,1700001558,ACC-10020,60.86,VND,TRANSFER,REF-TR-266328
237,1700001558,ACC-10156,2190.45,USD,TRANSFER,REF-TR-625753
238,1700001560,ACC-10062,2.68,USD,FEE,REF-FE-236800
239,1700001560,ACC-10047,717.21,USD,TRANSFER,REF-TR-658810
240,1700001565,ACC-10008,849.16,EUR,WITHDRAWAL,REF-WI-810076
241,1700001567,ACC-10001,138.35,USD,DEPOSIT,REF-DE-871501
242,1700001570,ACC-10003,508.42,USD,DEPOSIT,REF-DE-521423
243,1700001571,ACC-10001,930.25,USD,DEPOSIT,REF-DE-168322
244,1700001573,ACC-10061,359.55,VND,DEPOSIT,REF-DE-680096
245,1700001578,ACC-10005,343.65,USD,TRANSFER,REF-TR-823596
246,1700001582,ACC-10000,113.68,USD,WITHDRAWAL,REF-WI-235000
247,1700001582,ACC-10000,71.78,VND,WITHDRAWAL,REF-WI-145143
248,1700001586,ACC-10000,788.28,EUR,TRANSFER,REF-TR-540308
249,1700001586,ACC-10000,3.1,USD,FEE,REF-FE-675554
250,1700001586,ACC-10063,51.6,USD,WITHDRAWAL,REF-WI-180949
251,1700001587,ACC-10011,260.36,USD,DEPOSIT,REF-DE-577183
252,1700001592,ACC-10001,174.08,USD,TRANSFER,REF-TR-400975
253,1700001596,ACC-10010,403.67,VND,DEPOSIT,REF-DE-502980
254,1700001601,ACC-10051,2201.46,USD,TRANSFER,REF-TR-364601
255,1700001605,ACC-10000,586.84,VND,TRANSFER,REF-TR-749522
256,1700001610,ACC-10200,1399.06,USD,TRANSFER,REF-TR-784533
257,1700001614,ACC-10382,86.69,EUR,TRANSFER,REF-TR-590613
258,1700001619,ACC-10014,222.34,EUR,TRANSFER,REF-TR-414929
259,1700001622,ACC-10000,102.11,USD,DEPOSIT,REF-DE-536208
260,1700001623,ACC-10006,2.78,USD,FEE,REF-FE-188515
261,1700001625,ACC-10002,966.52,EUR,TRANSFER,REF-TR-446175
262,1700001627,ACC-10001,431.66,EUR,WITHDRAWAL,REF-WI-631142
263,1700001627,ACC-10028,195.5,USD,WITHDRAWAL,REF-WI-535512
264,1700001629,ACC-10040,596.63,USD,TRANSFER,REF-TR-292273
265,1700001631,ACC-10001,260.0,VND,WITHDRAWAL,REF-WI-517949
266,1700001635,ACC-10004,637.17,VND,TRANSFER,REF-TR-895263
267,1700001635,ACC-10071,1384.53,USD,TRANSFER,REF-TR-124829
268,1700001638,ACC-10017,271.55,USD,WITHDRAWAL,REF-WI-955125
269,1700001641,ACC-10061,695.64,USD,TRANSFER,REF-TR-786882
270,1700001641,ACC-10036,472.15,USD,WITHDRAWAL,REF-WI-677946
271,1700001645,ACC-10000,237.58,EUR,WITHDRAWAL,REF-WI-386858
272,1700001645,ACC-10006,134.52,EUR,WITHDRAWAL,REF-WI-973584
273,1700001647,ACC-10028,343.61,EUR,WITHDRAWAL,REF-WI-420049
274,1700001650,ACC-10030,300.39,USD,WITHDRAWAL,REF-WI-970638
275,1700001650,ACC-10001,328.02,USD,WITHDRAWAL,REF-WI-748305
276,1700001654,ACC-10000,93.7,VND,WITHDRAWAL,REF-WI-447443
277,1700001656,ACC-10234,3487.89,VND,TRANSFER,REF-TR-299188
278,1700001656,ACC-10009,149.7,USD,DEPOSIT,REF-DE-948039
279,1700001656,ACC-10177,251.07,USD,TRANSFER,REF-TR-754988
280,1700001660,ACC-10018,2.94,USD,FEE,REF-FE-139966
281,1700001661,ACC-10001,367.35,USD,TRANSFER,REF-TR-940208
282,1700001665,ACC-10358,227.95,EUR,TRANSFER,REF-TR-168821
283,1700001669,ACC-10000,38.73,USD,TRANSFER,REF-TR-211806
284,1700001673,ACC-10015,3.36,USD,FEE,REF-FE-219818
285,1700001677,ACC-10003,1724.09,USD,TRANSFER,REF-TR-505887
286,1700001678,ACC-10137,918.21,VND,WITHDRAWAL,REF-WI-911290
287,1700001678,ACC-10012,63.65,USD,DEPOSIT,REF-DE-173513
288,1700001682,ACC-10000,765.55,USD,TRANSFER,REF-TR-160364
289,1700001686,ACC-10000,313.97,VND,TRANSFER,REF-TR-101524
290,1700001690,ACC-10001,1.89,EUR,FEE,REF-FE-650511
291,1700001693,ACC-10000,5.01,USD,FEE,REF-FE-323939
292,1700001695,ACC-10017,364.89,USD,TRANSFER,REF-TR-257799
293,1700001695,ACC-10096,154.66,USD,WITHDRAWAL,REF-WI-546860
294,1700001700,ACC-10000,1363.4,USD,TRANSFER,REF-TR-357618
295,1700001701,ACC-10000,740.63,USD,TRANSFER,REF-TR-794075
296,1700001702,ACC-10004,103.67,EUR,DEPOSIT,REF-DE-522026
297,1700001707,ACC-10004,2.93,USD,FEE,REF-FE-648710
298,1700001709,ACC-10015,290.67,USD,WITHDRAWAL,REF-WI-184027
299,1700001710,ACC-10018,38.84,USD,DEPOSIT,REF-DE-192451
300,1700001710,ACC-10036,298.83,USD,TRANSFER,REF-TR-111779
301,1700001713,ACC-10000,563.41,USD,WITHDRAWAL,REF-WI-668461
302,1700001715,ACC-10000,211.09,USD,TRANSFER,REF-TR-146039
303,1700001715,ACC-10007,496.71,USD,TRANSFER,REF-TR-420524
304,1700001715,ACC-10000,132.9,USD,TRANSFER,REF-TR-619924
305,1700001720,ACC-10385,132.8,USD,DEPOSIT,REF-DE-949373
306,1700001724,ACC-10002,199.4,USD,WITHDRAWAL,REF-WI-797010
307,1700001724,ACC-10004,219.39,USD,DEPOSIT,REF-DE-986914
308,1700001725,ACC-10002,1173.62,VND,TRANSFER,REF-TR-760275
309,1700001725,ACC-10006,282.64,VND,WITHDRAWAL,REF-WI-732081
310,1700001727,ACC-10019,170.15,EUR,WITHDRAWAL,REF-WI-467956
311,1700001732,ACC-10000,736.48,VND,WITHDRAWAL,REF-WI-764202
312,1700001736,ACC-10035,189.61,USD,TRANSFER,REF-TR-105097
313,1700001741,ACC-10001,1280.67,USD,WITHDRAWAL,REF-WI-626875
314,1700001741,ACC-10003,418.18,USD,TRANSFER,REF-TR-643846
315,1700001746,ACC-10002,73.83,USD,WITHDRAWAL,REF-WI-137126
316,1700001750,ACC-10084,133.77,USD,TRANSFER,REF-TR-686380
317,1700001752,ACC-10003,2.83,VND,FEE,REF-FE-324641
318,1700001754,ACC-10006,157.87,USD,DEPOSIT,REF-DE-431304
319,1700001759,ACC-10061,846.14,VND,TRANSFER,REF-TR-218047
320,1700001759,ACC-10019,56.78,VND,WITHDRAWAL,REF-WI-435655
321,1700001759,ACC-10011,466.5,USD,WITHDRAWAL,REF-WI-672849
322,1700001761,ACC-10237,167.23,USD,WITHDRAWAL,REF-WI-118159
323,1700001762,ACC-10011,145.85,USD,WITHDRAWAL,REF-WI-523345
324,1700001765,ACC-10000,165.34,EUR,WITHDRAWAL,REF-WI-794018
325,1700001768,ACC-10017,678.27,USD,TRANSFER,REF-TR-697196
326,1700001773,ACC-10031,119.02,EUR,DEPOSIT,REF-DE-720131
327,1700001773,ACC-10007,421.52,USD,WITHDRAWAL,REF-WI-878288
328,1700001776,ACC-10000,215.59,EUR,DEPOSIT,REF-DE-417459
329,1700001778,ACC-10060,334.45,VND,TRANSFER,REF-TR-109848
330,1700001782,ACC-10200,145.72,USD,TRANSFER,REF-TR-982789
331,1700001783,ACC-10048,133.48,EUR,DEPOSIT,REF-DE-491698
332,1700001786,ACC-10039,3.57,USD,FEE,REF-FE-507127
333,1700001790,ACC-10047,557.86,USD,TRANSFER,REF-TR-949982
334,1700001795,ACC-10002,149.09,VND,WITHDRAWAL,REF-WI-714961
335,1700001797,ACC-10001,301.79,USD,DEPOSIT,REF-DE-612198
336,1700001801,ACC-10001,239.59,EUR,WITHDRAWAL,REF-WI-977252
337,1700001803,ACC-10082,808.48,USD,TRANSFER,REF-TR-541735
338,1700001808,ACC-10133,249.96,USD,TRANSFER,REF-TR-658113
339,1700001810,ACC-10000,3.79,EUR,FEE,REF-FE-638545
340,1700001810,ACC-10182,184.76,USD,TRANSFER,REF-TR-581225
341,1700001810,ACC-10001,3.86,USD,FEE,REF-FE-200772
342,1700001813,ACC-10301,159.88,USD,WITHDRAWAL,REF-WI-900677
343,1700001815,ACC-10000,1043.4,USD,WITHDRAWAL,REF-WI-456088
344,1700001818,ACC-10133,107.9,USD,WITHDRAWAL,REF-WI-585505
345,1700001822,ACC-10006,315.77,EUR,TRANSFER,REF-TR-713757
346,1700001827,ACC-10007,211.24,VND,TRANSFER,REF-TR-337180
347,1700001829,ACC-10004,396.14,USD,TRANSFER,REF-TR-980993
348,1700001832,ACC-10003,61.86,USD,TRANSFER,REF-TR-584215
349,1700001836,ACC-10093,348.05,USD,WITHDRAWAL,REF-WI-218775
350,1700001841,ACC-10063,1501.24,EUR,TRANSFER,REF-TR-630164
351,1700001842,ACC-10086,1002.58,VND,TRANSFER,REF-TR-320708
352,1700001843,ACC-10002,986.55,VND,TRANSFER,REF-TR-844356
353,1700001846,ACC-10000,91.05,USD,DEPOSIT,REF-DE-583287
354,1700001849,ACC-10024,190.38,USD,DEPOSIT,REF-DE-310225
355,1700001852,ACC-10069,222.14,USD,WITHDRAWAL,REF-WI-735082
356,1700001854,ACC-10002,90.98,USD,DEPOSIT,REF-DE-668236
357,1700001854,ACC-10000,2840.36,USD,TRANSFER,REF-TR-209142
358,1700001859,ACC-10193,345.98,VND,TRANSFER,REF-TR-363326
359,1700001861,ACC-10000,18.83,EUR,DEPOSIT,REF-DE-595042
360,1700001863,ACC-10001,687.92,USD,WITHDRAWAL,REF-WI-110426
361,1700001863,ACC-10032,255.97,USD,DEPOSIT,REF-DE-657836
362,1700001868,ACC-10000,51.72,VND,WITHDRAWAL,REF-WI-549076
363,1700001873,ACC-10196,109.62,VND,WITHDRAWAL,REF-WI-581880
364,1700001874,ACC-10001,464.5,USD,TRANSFER,REF-TR-406901
365,1700001874,ACC-10207,146.16,USD,TRANSFER,REF-TR-263947
366,1700001876,ACC-10007,441.32,VND,DEPOSIT,REF-DE-637690
