event_id,timestamp,account_id,amount,currency,event_type,reference
92,1700000280,ACC-10000,238.08,USD,WITHDRAWAL,REF-WI-680238
93,1700000280,ACC-10024,342.04,VND,WITHDRAWAL,REF-WI-701949
94,1700000283,ACC-10003,579.09,USD,WITHDRAWAL,REF-WI-219629
95,1700000284,ACC-10000,510.12,USD,TRANSFER,REF-TR-950544
96,1700000285,ACC-10471,964.49,USD,TRANSFER,REF-TR-913373
97,1700000289,ACC-10006,167.17,USD,TRANSFER,REF-TR-876039
98,1700000290,ACC-10022,149.08,VND,DEPOSIT,REF-DE-282256
99,1700000290,ACC-10004,744.61,USD,TRANSFER,REF-TR-342720
100,1700000292,ACC-10139,93.35,USD,WITHDRAWAL,REF-WI-926097
101,1700000293,ACC-10087,224.61,USD,TRANSFER,REF-TR-779094
102,1700000295,ACC-10000,510.26,USD,DEPOSIT,REF-DE-560485
103,1700000298,ACC-10038,869.79,EUR,DEPOSIT,REF-DE-559023
104,1700000298,ACC-10005,153.55,USD,DEPOSIT,REF-DE-340044
105,1700000298,ACC-10015,3.98,VND,FEE,REF-FE-900177
106,1700000302,ACC-10026,964.93,USD,TRANSFER,REF-TR-557058
107,1700000307,ACC-10000,272.81,USD,TRANSFER,REF-TR-209680
108,1700000310,ACC-10036,1333.63,USD,TRANSFER,REF-TR-192337
109,1700000310,ACC-10375,163.24,USD,WITHDRAWAL,REF-WI-789606
110,1700000313,ACC-10000,438.7,USD,TRANSFER,REF-TR-755788
111,1700000318,ACC-10001,99.47,USD,WITHDRAWAL,REF-WI-608257
112,1700000322,ACC-10019,137.24,VND,DEPOSIT,REF-DE-114338
113,1700000322,ACC-10463,1503.22,USD,TRANSFER,REF-TR-779172
114,1700000325,ACC-10043,411.97,USD,TRANSFER,REF-TR-595158
115,1700000326,ACC-10004,832.59,USD,WITHDRAWAL,REF-WI-173201
116,1700000326,ACC-10005,864.38,VND,WITHDRAWAL,REF-WI-396578
117,1700000329,ACC-10015,3091.45,VND,TRANSFER,REF-TR-664742
118,1700000330,ACC-10062,13.15,USD,WITHDRAWAL,REF-WI-831380
119,1700000333,ACC-10134,180.9,USD,WITHDRAWAL,REF-WI-839485
120,1700000334,ACC-10447,1705.28,USD,TRANSFER,REF-TR-619389
121,1700000337,ACC-10359,2.87,USD,FEE,REF-FE-204555
122,1700000338,ACC-10045,257.92,USD,TRANSFER,REF-TR-178463
123,1700000340,ACC-10002,517.85,VND,WITHDRAWAL,REF-WI-993744
124,1700000343,ACC-10323,2786.45,USD,TRANSFER,REF-TR-667296
125,1700000343,ACC-10022,434.03,USD,DEPOSIT,REF-DE-897305
126,1700000344,ACC-10006,228.83,VND,TRANSFER,REF-TR-356059
127,1700000345,ACC-10079,2149.3,USD,TRANSFER,REF-TR-621841
128,1700000345,ACC-10006,228.89,USD,TRANSFER,REF-TR-943718
129,1700000348,ACC-10012,201.24,USD,WITHDRAWAL,REF-WI-994787
130,1700000352,ACC-10014,310.05,USD,WITHDRAWAL,REF-WI-819112
131,1700000354,ACC-10217,4994.7,VND,TRANSFER,REF-TR-913423
132,1700000359,ACC-10003,748.61,USD,TRANSFER,REF-TR-892280
133,1700000364,ACC-10116,3934.96,EUR,TRANSFER,REF-TR-141337
134,1700000366,ACC-10015,328.42,USD,WITHDRAWAL,REF-WI-442589
135,1700000370,ACC-10000,4321.0,USD,TRANSFER,REF-TR-626169
136,1700000372,ACC-10001,1182.05,VND,TRANSFER,REF-TR-882824
137,1700000377,ACC-10007,94.23,VND,TRANSFER,REF-TR-516716
138,1700000382,ACC-10003,3.5,VND,FEE,REF-FE-885395
139,1700000386,ACC-10101,1813.31,USD,TRANSFER,REF-TR-332120
140,1700000386,ACC-10007,1078.63,EUR,TRANSFER,REF-TR-246566
141,1700000390,ACC-10480,102.05,USD,DEPOSIT,REF-DE-242254
142,1700000394,ACC-10309,428.28,USD,WITHDRAWAL,REF-WI-878325
143,1700000396,ACC-10027,1789.03,VND,TRANSFER,REF-TR-134305
144,1700000401,ACC-10006,198.28,USD,TRANSFER,REF-TR-485178
145,1700000401,ACC-10003,325.16,VND,TRANSFER,REF-TR-989227
146,1700000402,ACC-10001,126.87,USD,TRANSFER,REF-TR-925206
147,1700000403,ACC-10063,212.57,USD,TRANSFER,REF-TR-444519
148,1700000403,ACC-10017,717.2,VND,TRANSFER,REF-TR-238205
149,1700000403,ACC-10001,159.25,VND,DEPOSIT,REF-DE-232915
150,1700000407,ACC-10054,335.77,USD,TRANSFER,REF-TR-722503
151,1700000410,ACC-10298,723.44,USD,DEPOSIT,REF-DE-774591
152,1700000413,ACC-10007,2.61,USD,FEE,REF-FE-847006
153,1700000415,ACC-10000,492.18,USD,TRANSFER,REF-TR-754644
154,1700000415,ACC-10002,329.89,USD,TRANSFER,REF-TR-931621
155,1700000416,ACC-10026,2106.67,VND,TRANSFER,REF-TR-550961
156,1700000416,ACC-10003,195.79,USD,WITHDRAWAL,REF-WI-427730
157,1700000420,ACC-10003,1569.86,EUR,WITHDRAWAL,REF-WI-162894
158,1700000425,ACC-10002,148.03,USD,TRANSFER,REF-TR-886730
159,1700000425,ACC-10000,137.43,VND,WITHDRAWAL,REF-WI-705991
160,1700000429,ACC-10008,1009.0,USD,TRANSFER,REF-TR-485415
161,1700000433,ACC-10001,172.55,USD,DEPOSIT,REF-DE-743378
162,1700000433,ACC-10019,975.86,USD,TRANSFER,REF-TR-289179
163,1700000434,ACC-10239,167.17,VND,WITHDRAWAL,REF-WI-693830
164,1700000437,ACC-10052,438.71,USD,TRANSFER,REF-TR-457455
165,1700000437,ACC-10002,1197.36,USD,DEPOSIT,REF-DE-263137
166,1700000440,ACC-10031,78.19,USD,DEPOSIT,REF-DE-736565
167,1700000442,ACC-10058,77.8,USD,WITHDRAWAL,REF-WI-811163
168,1700000446,ACC-10029,111.1,USD,TRANSFER,REF-TR-157443
169,1700000448,ACC-10001,104.34,USD,DEPOSIT,REF-DE-225812
170,1700000452,ACC-10000,118.61,EUR,DEPOSIT,REF-DE-685864
171,1700000456,ACC-10000,1744.61,VND,TRANSFER,REF-TR-524068
172,1700000460,ACC-10000,119.42,USD,TRANSFER,REF-TR-582446
173,1700000464,ACC-10000,880.95,VND,TRANSFER,REF-TR-519902
174,1700000465,ACC-10002,266.98,USD,TRANSFER,REF-TR-180089
175,1700000470,ACC-10009,1176.52,USD,TRANSFER,REF-TR-958729
176,1700000471,ACC-10000,243.1,USD,TRANSFER,REF-TR-897143
177,1700000475,ACC-10314,607.58,USD,TRANSFER,REF-TR-896788
178,1700000478,ACC-10168,229.75,EUR,TRANSFER,REF-TR-563688
179,1700000481,ACC-10017,306.63,VND,TRANSFER,REF-TR-573866
180,1700000484,ACC-10002,46.6,USD,DEPOSIT,REF-DE-585188
181,1700000488,ACC-10051,469.39,VND,TRANSFER,REF-TR-598733
182,1700000493,ACC-10006,523.69,VND,TRANSFER,REF-TR-559022
183,1700000496,ACC-10019,0.92,USD,FEE,REF-FE-528625
184,1700000498,ACC-10000,565.37,EUR,TRANSFER,REF-TR-199096
185,1700000498,ACC-10001,496.39,USD,TRANSFER,REF-TR-711046
186,1700000499,ACC-10002,891.03,VND,TRANSFER,REF-TR-723945
187,1700000500,ACC-10013,582.06,USD,TRANSFER,REF-TR-802667
188,1700000500,ACC-10486,731.39,VND,TRANSFER,REF-TR-480211
189,1700000501,ACC-10003,368.19,VND,WITHDRAWAL,REF-WI-262471
190,1700000502,ACC-10000,75.3,VND,DEPOSIT,REF-DE-726258
191,1700000503,ACC-10109,1982.19,USD,WITHDRAWAL,REF-WI-856215
192,1700000505,ACC-10032,106.79,USD,WITHDRAWAL,REF-WI-888939
193,1700000508,ACC-10011,73.12,USD,TRANSFER,REF-TR-975679
194,1700000511,ACC-10014,148.74,EUR,WITHDRAWAL,REF-WI-627335
195,1700000513,ACC-10096,734.97,VND,TRANSFER,REF-TR-154714
196,1700000514,ACC-10013,936.96,VND,TRANSFER,REF-TR-386042
197,1700000517,ACC-10109,689.48,USD,WITHDRAWAL,REF-WI-626392
198,1700000517,ACC-10000,118.6,USD,WITHDRAWAL,REF-WI-979940
199,1700000522,ACC-10000,304.97,USD,TRANSFER,REF-TR-591897
200,1700000526,ACC-10000,22.57,USD,WITHDRAWAL,REF-WI-862560
201,1700000527,ACC-10069,241.64,USD,TRANSFER,REF-TR-540218
202,1700000531,ACC-10000,1280.24,EUR,TRANSFER,REF-TR-117233
203,1700000532,ACC-10044,224.05,USD,TRANSFER,REF-TR-796643
204,1700000536,ACC-10003,2221.79,USD,TRANSFER,REF-TR-681070
205,1700000541,ACC-10000,167.56,VND,DEPOSIT,REF-DE-117031
206,1700000545,ACC-10001,290.21,USD,WITHDRAWAL,REF-WI-870899
207,1700000550,ACC-10003,185.79,USD,TRANSFER,REF-TR-587192
208,1700000553,ACC-10000,1.23,USD,FEE,REF-FE-138780
209,1700000557,ACC-10001,1965.73,USD,WITHDRAWAL,REF-WI-596395
210,1700000562,ACC-10000,80.83,VND,WITHDRAWAL,REF-WI-448048
211,1700000565,ACC-10005,168.09,VND,WITHDRAWAL,REF-WI-455505
212,1700000565,ACC-10008,6.56,USD,FEE,REF-FE-862400
213,1700000565,ACC-10476,110.1,USD,WITHDRAWAL,REF-WI-183958
214,1700000568,ACC-10006,331.38,USD,WITHDRAWAL,REF-WI-468623
215,1700000573,ACC-10219,303.03,EUR,WITHDRAWAL,REF-WI-929924
216,1700000578,ACC-10024,1.95,USD,FEE,REF-FE-267758
217,1700000582,ACC-10019,2.81,USD,FEE,REF-FE-133958
218,1700000586,ACC-10307,159.69,EUR,TRANSFER,REF-TR-244383
219,1700000591,ACC-10026,248.51,USD,TRANSFER,REF-TR-295085
220,1700000594,ACC-10013,134.66,USD,WITHDRAWAL,REF-WI-324993
221,1700000594,ACC-10229,3.29,USD,FEE,REF-FE-574001
222,1700000596,ACC-10486,454.38,EUR,DEPOSIT,REF-DE-414527
223,1700000600,ACC-10252,1267.82,EUR,TRANSFER,REF-TR-335134
224,1700000604,ACC-10000,252.69,USD,DEPOSIT,REF-DE-236074
225,1700000608,ACC-10002,488.32,USD,TRANSFER,REF-TR-177333
226,1700000609,ACC-10000,198.48,USD,DEPOSIT,REF-DE-969325
227,1700000609,ACC-10000,1652.08,EUR,TRANSFER,REF-TR-971776
228,1700000611,ACC-10000,86.32,USD,DEPOSIT,REF-DE-644103
229,1700000612,ACC-10001,675.76,VND,TRANSFER,REF-TR-755383
230,1700000617,ACC-10009,46.32,USD,WITHDRAWAL,REF-WI-734534
231,1700000621,ACC-10000,139.71,VND,WITHDRAWAL,REF-WI-536822
232,1700000623,ACC-10179,501.87,USD,TRANSFER,REF-TR-606404
233,1700000624,ACC-10004,175.85,VND,WITHDRAWAL,REF-WI-560959
234,1700000626,ACC-10003,148.85,USD,WITHDRAWAL,REF-WI-639995
235,1700000626,ACC-10007,237.36,USD,TRANSFER,REF-TR-153063
236,1700000630,ACC-10020,101.37,USD,WITHDRAWAL,REF-WI-856157
237,1700000632,ACC-10008,231.68,VND,WITHDRAWAL,REF-WI-621530
238,1700000635,ACC-10009,174.3,VND,DEPOSIT,REF-DE-726543
239,1700000638,ACC-10007,609.03,EUR,TRANSFER,REF-TR-240440
240,1700000642,ACC-10063,274.87,EUR,TRANSFER,REF-TR-689107
241,1700000644,ACC-10000,227.67,USD,WITHDRAWAL,REF-WI-965401
242,1700000646,ACC-10000,6.08,EUR,FEE,REF-FE-684929
243,1700000646,ACC-10001,3.37,VND,FEE,REF-FE-140804
244,1700000650,ACC-10007,187.04,USD,DEPOSIT,REF-DE-246570
245,1700000654,ACC-10000,138.78,USD,WITHDRAWAL,REF-WI-658198
246,1700000654,ACC-10007,72.53,USD,WITHDRAWAL,REF-WI-536774
247,1700000658,ACC-10046,107.36,VND,TRANSFER,REF-TR-705693
248,1700000661,ACC-10007,253.2,USD,WITHDRAWAL,REF-WI-254954
249,1700000664,ACC-10015,617.14,USD,TRANSFER,REF-TR-428930
250,1700000667,ACC-10001,223.01,USD,WITHDRAWAL,REF-WI-989587
251,1700000672,ACC-10000,191.74,USD,TRANSFER,REF-TR-601608
252,1700000674,ACC-10000,1182.07,USD,TRANSFER,REF-TR-808699
253,1700000675,ACC-10025,944.36,EUR,TRANSFER,REF-TR-358494
254,1700000678,ACC-10287,614.81,USD,WITHDRAWAL,REF-WI-432441
255,1700000682,ACC-10269,358.0,USD,WITHDRAWAL,REF-WI-809489
256,1700000683,ACC-10004,125.12,VND,TRANSFER,REF-TR-404561
257,1700000687,ACC-10000,359.91,VND,DEPOSIT,REF-DE-384303
258,1700000688,ACC-10000,4.12,EUR,FEE,REF-FE-153231
259,1700000693,ACC-10024,109.01,USD,TRANSFER,REF-TR-595351
260,1700000696,ACC-10000,662.83,VND,DEPOSIT,REF-DE-784607
261,1700000696,ACC-10007,2.25,VND,FEE,REF-FE-783984
262,1700000699,ACC-10045,1659.77,USD,TRANSFER,REF-TR-295361
263,1700000701,ACC-10249,3.52,VND,FEE,REF-FE-398384
264,1700000701,ACC-10010,223.4,EUR,WITHDRAWAL,REF-WI-446747
265,1700000703,ACC-10001,35.18,USD,DEPOSIT,REF-DE-695361
266,1700000706,ACC-10019,602.03,USD,TRANSFER,REF-TR-640310
267,1700000707,ACC-10000,918.96,USD,WITHDRAWAL,REF-WI-107161
268,1700000712,ACC-10058,604.41,USD,WITHDRAWAL,REF-WI-700705
269,1700000716,ACC-10036,134.07,EUR,DEPOSIT,REF-DE-837733
270,1700000717,ACC-10024,1333.04,EUR,TRANSFER,REF-TR-329772
271,1700000722,ACC-10006,6.06,USD,FEE,REF-FE-675914
272,1700000727,ACC-10085,4211.61,VND,TRANSFER,REF-TR-891401
273,1700000731,ACC-10010,435.17,VND,TRANSFER,REF-TR-217659
274,1700000733,ACC-10009,252.66,USD,DEPOSIT,REF-DE-995993
275,1700000737,ACC-10001,471.97,USD,TRANSFER,REF-TR-567122
276,1700000740,ACC-10009,372.91,USD,TRANSFER,REF-TR-805448
277,1700000744,ACC-10004,3414.19,EUR,TRANSFER,REF-TR-176577
278,1700000745,ACC-10000,65.17,USD,DEPOSIT,REF-DE-903028
279,1700000748,ACC-10353,55.6,EUR,TRANSFER,REF-TR-495833
280,1700000750,ACC-10028,263.79,EUR,WITHDRAWAL,REF-WI-224395
281,1700000750,ACC-10011,348.14,USD,DEPOSIT,REF-DE-892911
282,1700000751,ACC-10031,256.37,USD,DEPOSIT,REF-DE-359535
283,1700000751,ACC-10000,3578.94,USD,WITHDRAWAL,REF-WI-352356
284,1700000751,ACC-10000,368.28,USD,WITHDRAWAL,REF-WI-356622
285,1700000753,ACC-10001,87.02,USD,TRANSFER,REF-TR-345536
286,1700000755,ACC-10002,673.82,EUR,TRANSFER,REF-TR-348411
287,1700000755,ACC-10028,119.61,USD,WITHDRAWAL,REF-WI-683761
288,1700000758,ACC-10219,3.93,VND,FEE,REF-FE-149161
289,1700000761,ACC-10030,4.59,VND,FEE,REF-FE-528090
290,1700000763,ACC-10058,168.78,USD,DEPOSIT,REF-DE-999197
291,1700000767,ACC-10225,11184.98,VND,TRANSFER,REF-TR-655736
292,1700000769,ACC-10001,339.8,USD,DEPOSIT,REF-DE-495489
293,1700000774,ACC-10156,42.74,USD,TRANSFER,REF-TR-804066
294,1700000775,ACC-10151,132.12,USD,TRANSFER,REF-TR-515898
295,1700000777,ACC-10069,260.08,USD,TRANSFER,REF-TR-423404
296,1700000778,ACC-10008,165.02,USD,WITHDRAWAL,REF-WI-488712
297,1700000783,ACC-10144,269.85,USD,WITHDRAWAL,REF-WI-537862
298,1700000787,ACC-10001,255.41,USD,WITHDRAWAL,REF-WI-786406
299,1700000792,ACC-10062,3.22,USD,FEE,REF-FE-614426
300,1700000793,ACC-10003,64.98,EUR,WITHDRAWAL,REF-WI-668471
301,1700000794,ACC-10010,3.7,VND,FEE,REF-FE-109585
302,1700000799,ACC-10000,192.63,USD,WITHDRAWAL,REF-WI-388086
303,1700000800,ACC-10009,732.23,USD,TRANSFER,REF-TR-212214
304,1700000802,ACC-10001,531.06,USD,TRANSFER,REF-TR-380310
305,1700000807,ACC-10339,367.62,USD,TRANSFER,REF-TR-336828
306,1700000810,ACC-10000,65.64,VND,WITHDRAWAL,REF-WI-679549
307,1700000810,ACC-10039,309.38,EUR,WITHDRAWAL,REF-WI-653815
308,1700000812,ACC-10199,863.9,USD,TRANSFER,REF-TR-148823
309,1700000813,ACC-10001,3.66,EUR,FEE,REF-FE-991737
310,1700000816,ACC-10016,858.93,VND,WITHDRAWAL,REF-WI-180674
311,1700000820,ACC-10014,1176.8,USD,WITHDRAWAL,REF-WI-447843
312,1700000825,ACC-10078,304.04,EUR,WITHDRAWAL,REF-WI-462659
313,1700000829,ACC-10116,76.29,USD,DEPOSIT,REF-DE-515973
314,1700000830,ACC-10023,4.95,USD,FEE,REF-FE-473095
315,1700000834,ACC-10000,511.65,USD,TRANSFER,REF-TR-409727
316,1700000839,ACC-10000,51.55,EUR,TRANSFER,REF-TR-261771
317,1700000840,ACC-10000,290.3,USD,TRANSFER,REF-TR-191537
318,1700000842,ACC-10013,191.37,USD,WITHDRAWAL,REF-WI-681141
319,1700000845,ACC-10002,172.39,USD,DEPOSIT,REF-DE-917018
320,1700000846,ACC-10207,97.14,VND,DEPOSIT,REF-DE-381981
321,1700000849,ACC-10000,186.01,USD,WITHDRAWAL,REF-WI-920685
322,1700000850,ACC-10001,356.12,USD,DEPOSIT,REF-DE-580102
323,1700000852,ACC-10307,111.94,USD,DEPOSIT,REF-DE-561607
324,1700000855,ACC-10138,112.9,VND,WITHDRAWAL,REF-WI-434640
325,1700000858,ACC-10008,258.44,EUR,WITHDRAWAL,REF-WI-393916
326,1700000862,ACC-10000,527.75,USD,TRANSFER,REF-TR-288667
327,1700000865,ACC-10319,321.9,USD,TRANSFER,REF-TR-936433
328,1700000868,ACC-10098,479.42,EUR,WITHDRAWAL,REF-WI-245939
329,1700000868,ACC-10028,2322.99,USD,TRANSFER,REF-TR-570880
330,1700000873,ACC-10004,3.54,USD,FEE,REF-FE-538620
331,1700000878,ACC-10003,1746.09,VND,TRANSFER,REF-TR-189110
332,1700000882,ACC-10029,58.55,USD,DEPOSIT,REF-DE-776364
333,1700000882,ACC-10057,1640.55,USD,TRANSFER,REF-TR-203396
334,1700000885,ACC-10010,296.69,USD,WITHDRAWAL,REF-WI-492292
335,1700000885,ACC-10016,221.65,VND,WITHDRAWAL,REF-WI-606222
336,1700000888,ACC-10347,99.09,USD,DEPOSIT,REF-DE-922366
337,1700000890,ACC-10007,161.61,USD,WITHDRAWAL,REF-WI-170437
338,1700000895,ACC-10000,1024.0,VND,WITHDRAWAL,REF-WI-938913
339,1700000899,ACC-10001,121.7,VND,DEPOSIT,REF-DE-547080
340,1700000902,ACC-10004,1.69,USD,FEE,REF-FE-514798
341,1700000907,ACC-10001,279.48,USD,DEPOSIT,REF-DE-325230
342,1700000909,ACC-10090,448.72,VND,WITHDRAWAL,REF-WI-306647
343,1700000913,ACC-10142,249.28,USD,WITHDRAWAL,REF-WI-507517
344,1700000918,ACC-10003,1899.04,USD,TRANSFER,REF-TR-840282
345,1700000919,ACC-10017,620.11,VND,TRANSFER,REF-TR-420214
346,1700000923,ACC-10000,144.5,USD,DEPOSIT,REF-DE-502349
347,1700000925,ACC-10011,120.84,USD,WITHDRAWAL,REF-WI-247111
348,1700000928,ACC-10021,214.97,VND,WITHDRAWAL,REF-WI-688861
349,1700000931,ACC-10034,163.37,USD,TRANSFER,REF-TR-275377
350,1700000935,ACC-10061,142.21,USD,DEPOSIT,REF-DE-402692
351,1700000935,ACC-10053,551.05,USD,DEPOSIT,REF-DE-700534
352,1700000935,ACC-10102,69.49,VND,DEPOSIT,REF-DE-896922
353,1700000935,ACC-10452,745.44,USD,TRANSFER,REF-TR-571578
354,1700000940,ACC-10000,407.26,VND,WITHDRAWAL,REF-WI-716482
355,1700000941,ACC-10019,292.64,VND,TRANSFER,REF-TR-953047
356,1700000943,ACC-10003,106.4,USD,WITHDRAWAL,REF-WI-838253
357,1700000943,ACC-10318,276.69,USD,WITHDRAWAL,REF-WI-242175
358,1700000944,ACC-10233,1.7,VND,FEE,REF-FE-898462
359,1700000947,ACC-10000,742.69,USD,TRANSFER,REF-TR-573947
360,1700000952,ACC-10065,121.57,VND,DEPOSIT,REF-DE-486999
361,1700000952,ACC-10016,440.43,USD,WITHDRAWAL,REF-WI-934328
362,1700000954,ACC-10005,205.24,USD,TRANSFER,REF-TR-454161
363,1700000954,ACC-10130,1518.66,USD,TRANSFER,REF-TR-230272
364,1700000959,ACC-10006,6.45,USD,FEE,REF-FE-238320
365,1700000964,ACC-10157,310.77,USD,TRANSFER,REF-TR-780432
366,1700000969,ACC-10002,330.99,USD,DEPOSIT,REF-DE-195629
