event_id,timestamp,account_id,amount,currency,event_type,reference
57,1700001055,ACC-26801,3661.38,VND,WITHDRAWAL,REF-408959
58,1700001056,ACC-32396,2880.42,EUR,WITHDRAWAL,REF-614416
59,1700001057,ACC-10724,2223.22,USD,FEE,REF-359263
60,1700001058,ACC-21681,240.49,VND,DEPOSIT,REF-308935
61,1700001059,ACC-46956,4138.93,USD,DEPOSIT,REF-398587
62,1700001060,ACC-66884,2194.02,VND,TRANSFER,REF-731704
63,1700001061,ACC-77509,68.66,EUR,TRANSFER,REF-568106
64,1700001062,ACC-56627,1555.57,EUR,DEPOSIT,REF-619119
65,1700001063,ACC-30189,1665.94,VND,FEE,REF-684549
66,1700001064,ACC-20003,1845.63,EUR,WITHDRAWAL,REF-840895
67,1700001065,ACC-41380,1541.85,EUR,WITHDRAWAL,REF-972302
68,1700001066,ACC-19068,2556.23,VND,DEPOSIT,REF-417125
69,1700001067,ACC-87804,2491.82,USD,DEPOSIT,REF-439647
70,1700001068,ACC-43538,3141.84,EUR,WITHDRAWAL,REF-425000
71,1700001069,ACC-51016,1057.9,USD,TRANSFER,REF-444189
72,1700001070,ACC-21573,1395.3,VND,WITHDRAWAL,REF-697562
73,1700001071,ACC-87247,156.41,USD,DEPOSIT,REF-317901
74,1700001072,ACC-97552,1008.48,USD,WITHDRAWAL,REF-950125
75,1700001073,ACC-99214,816.64,EUR,FEE,REF-231538
76,1700001074,ACC-41454,1283.65,EUR,DEPOSIT,REF-465488
77,1700001075,ACC-78800,4925.38,EUR,FEE,REF-490889
78,1700001076,ACC-72109,3206.39,USD,WITHDRAWAL,REF-606015
79,1700001077,ACC-69949,719.92,EUR,DEPOSIT,REF-979690
80,1700001078,ACC-22308,3381.85,VND,FEE,REF-506709
81,1700001079,ACC-24804,1955.91,EUR,TRANSFER,REF-270442
82,1700001080,ACC-16871,4966.2,VND,TRANSFER,REF-515590
83,1700001081,ACC-40418,912.59,VND,DEPOSIT,REF-232898
84,1700001082,ACC-14711,161.65,EUR,TRANSFER,REF-169887
85,1700001083,ACC-18420,2233.12,EUR,WITHDRAWAL,REF-695749
86,1700001084,ACC-72010,4489.01,EUR,WITHDRAWAL,REF-640545
87,1700001085,ACC-18101,4526.61,VND,WITHDRAWAL,REF-429241
88,1700001086,ACC-11770,3840.71,EUR,WITHDRAWAL,REF-797710
89,1700001087,ACC-57879,2440.62,VND,DEPOSIT,REF-423782
90,1700001088,ACC-90072,1987.7,USD,FEE,REF-105358
91,1700001089,ACC-35436,1058.34,USD,WITHDRAWAL,REF-987027
92,1700001090,ACC-17308,2965.01,VND,DEPOSIT,REF-824744
93,1700001091,ACC-93384,3600.81,USD,WITHDRAWAL,REF-294417
94,1700001092,ACC-24265,108.92,VND,WITHDRAWAL,REF-156682
95,1700001093,ACC-27451,1070.6,EUR,DEPOSIT,REF-216282
96,1700001094,ACC-99836,2841.11,EUR,WITHDRAWAL,REF-735285
97,1700001095,ACC-10050,2367.17,VND,FEE,REF-115846
98,1700001096,ACC-74192,1031.67,USD,DEPOSIT,REF-956156
99,1700001097,ACC-68160,4567.8,EUR,FEE,REF-572707
100,1700001098,ACC-44120,4587.33,USD,DEPOSIT,REF-137230
101,1700001099,ACC-24834,1866.35,USD,WITHDRAWAL,REF-507644
102,1700001100,ACC-29745,324.75,USD,TRANSFER,REF-686426
103,1700001101,ACC-31875,1254.59,EUR,WITHDRAWAL,REF-906378
104,1700001102,ACC-79393,1536.87,EUR,WITHDRAWAL,REF-968061
105,1700001103,ACC-53258,898.05,USD,WITHDRAWAL,REF-291344
106,1700001104,ACC-59830,2815.33,EUR,FEE,REF-196756
107,1700001105,ACC-98944,2013.97,USD,DEPOSIT,REF-963367
108,1700001106,ACC-27810,2283.63,USD,DEPOSIT,REF-150909
109,1700001107,ACC-56952,240.95,VND,WITHDRAWAL,REF-473123
110,1700001108,ACC-90337,2442.56,EUR,DEPOSIT,REF-598604
111,1700001109,ACC-59198,3386.91,EUR,DEPOSIT,REF-762770
112,1700001110,ACC-94282,4922.71,VND,TRANSFER,REF-352778
113,1700001111,ACC-24217,403.4,EUR,DEPOSIT,REF-254192
114,1700001112,ACC-62970,2708.74,USD,WITHDRAWAL,REF-809907
115,1700001113,ACC-60796,39.68,USD,FEE,REF-301178
116,1700001114,ACC-80095,3367.18,USD,DEPOSIT,REF-328312
117,1700001115,ACC-82940,2441.92,USD,TRANSFER,REF-240508
118,1700001116,ACC-94066,453.62,USD,FEE,REF-722225
119,1700001117,ACC-48255,1602.11,EUR,DEPOSIT,REF-892802
120,1700001118,ACC-58525,287.91,EUR,FEE,REF-772985
121,1700001119,ACC-96435,1028.63,VND,FEE,REF-293072
122,1700001120,ACC-64336,544.98,EUR,TRANSFER,REF-664286
123,1700001121,ACC-24413,336.34,VND,WITHDRAWAL,REF-835152
124,1700001122,ACC-90240,1465.54,VND,TRANSFER,REF-599300
125,1700001123,ACC-34041,524.14,EUR,FEE,REF-225218
126,1700001124,ACC-46992,4577.84,EUR,WITHDRAWAL,REF-448591
127,1700001125,ACC-20691,924.4,VND,DEPOSIT,REF-122848
128,1700001126,ACC-35995,1101.38,USD,WITHDRAWAL,REF-826994
129,1700001127,ACC-52706,3550.94,VND,WITHDRAWAL,REF-955648
130,1700001128,ACC-12694,2681.74,VND,DEPOSIT,REF-571113
131,1700001129,ACC-12737,1538.01,VND,FEE,REF-738496
132,1700001130,ACC-40255,3762.95,USD,DEPOSIT,REF-634374
133,1700001131,ACC-96163,1574.79,VND,TRANSFER,REF-287493
134,1700001132,ACC-72657,1302.28,USD,DEPOSIT,REF-426777
135,1700001133,ACC-17664,1489.39,VND,TRANSFER,REF-708311
136,1700001134,ACC-87478,558.17,EUR,DEPOSIT,REF-138822
137,1700001135,ACC-43908,3296.2,USD,DEPOSIT,REF-530964
138,1700001136,ACC-49386,471.89,EUR,DEPOSIT,REF-455178
139,1700001137,ACC-79734,287.55,EUR,TRANSFER,REF-555158
140,1700001138,ACC-31473,3987.99,EUR,FEE,REF-261296
141,1700001139,ACC-16471,2397.74,USD,TRANSFER,REF-590408
142,1700001140,ACC-25767,4753.07,USD,DEPOSIT,REF-207283
143,1700001141,ACC-19814,1418.76,VND,TRANSFER,REF-118967
144,1700001142,ACC-34792,4711.39,VND,DEPOSIT,REF-936665
145,1700001143,ACC-40711,4494.28,USD,WITHDRAWAL,REF-426622
146,1700001144,ACC-84734,2394.59,USD,TRANSFER,REF-836546
147,1700001145,ACC-62482,1296.29,VND,DEPOSIT,REF-644469
148,1700001146,ACC-44573,4458.69,EUR,WITHDRAWAL,REF-176902
149,1700001147,ACC-27002,4768.95,EUR,DEPOSIT,REF-371039
150,1700001148,ACC-58933,2514.97,VND,DEPOSIT,REF-234960
151,1700001149,ACC-14199,3653.18,EUR,DEPOSIT,REF-780530
152,1700001150,ACC-59266,2112.58,EUR,FEE,REF-259201
153,1700001151,ACC-29577,2501.82,VND,DEPOSIT,REF-648175
154,1700001152,ACC-29523,1946.82,USD,WITHDRAWAL,REF-667824
155,1700001153,ACC-82208,1415.1,VND,TRANSFER,REF-662833
156,1700001154,ACC-64740,4079.13,USD,DEPOSIT,REF-573241
157,1700001155,ACC-78992,2636.97,VND,TRANSFER,REF-285572
158,1700001156,ACC-53532,4931.32,EUR,DEPOSIT,REF-603211
159,1700001157,ACC-37691,508.98,EUR,FEE,REF-117992
160,1700001158,ACC-99174,526.66,EUR,TRANSFER,REF-729522
161,1700001159,ACC-66534,397.68,EUR,WITHDRAWAL,REF-118340
162,1700001160,ACC-46365,405.39,USD,TRANSFER,REF-226672
163,1700001161,ACC-82237,3756.45,USD,DEPOSIT,REF-184719
164,1700001162,ACC-53542,2207.14,USD,FEE,REF-250713
165,1700001163,ACC-26556,4819.98,VND,WITHDRAWAL,REF-311460
166,1700001164,ACC-19562,2291.24,EUR,TRANSFER,REF-666627
167,1700001165,ACC-64053,2102.84,VND,WITHDRAWAL,REF-234478
168,1700001166,ACC-50730,1123.59,VND,TRANSFER,REF-113566
169,1700001167,ACC-35828,434.77,VND,FEE,REF-970509
170,1700001168,ACC-53935,1124.56,VND,TRANSFER,REF-891465
171,1700001169,ACC-63433,1923.73,USD,WITHDRAWAL,REF-859946
172,1700001170,ACC-44820,2114.85,VND,WITHDRAWAL,REF-470834
173,1700001171,ACC-46153,681.24,EUR,DEPOSIT,REF-214729
174,1700001172,ACC-48684,3471.72,EUR,TRANSFER,REF-204188
175,1700001173,ACC-25644,494.66,VND,FEE,REF-359144
176,1700001174,ACC-12104,4843.76,VND,TRANSFER,REF-181245
177,1700001175,ACC-96794,3027.52,EUR,WITHDRAWAL,REF-149849
178,1700001176,ACC-35989,3606.92,EUR,WITHDRAWAL,REF-411806
179,1700001177,ACC-98265,4073.3,USD,TRANSFER,REF-675515
180,1700001178,ACC-46355,2246.73,VND,TRANSFER,REF-198343
181,1700001179,ACC-66632,2506.3,USD,WITHDRAWAL,REF-310887
182,1700001180,ACC-33785,980.93,USD,FEE,REF-992587
183,1700001181,ACC-71864,4170.14,USD,DEPOSIT,REF-733321
184,1700001182,ACC-23935,2565.63,EUR,DEPOSIT,REF-559143
185,1700001183,ACC-30200,1302.3,EUR,TRANSFER,REF-386484
186,1700001184,ACC-92911,4045.59,VND,WITHDRAWAL,REF-938838
187,1700001185,ACC-96526,4935.48,EUR,DEPOSIT,REF-211600
188,1700001186,ACC-33078,3914.26,USD,WITHDRAWAL,REF-573032
189,1700001187,ACC-45679,3578.54,VND,FEE,REF-874259
190,1700001188,ACC-50376,238.56,VND,WITHDRAWAL,REF-469656
191,1700001189,ACC-37816,4566.71,USD,FEE,REF-964088
192,1700001190,ACC-63368,4988.23,USD,FEE,REF-240484
193,1700001191,ACC-32986,3560.91,EUR,FEE,REF-827830
194,1700001192,ACC-97601,387.11,USD,DEPOSIT,REF-511961
195,1700001193,ACC-27727,4387.0,USD,FEE,REF-649309
196,1700001194,ACC-92811,2600.67,VND,FEE,REF-144538
197,1700001195,ACC-43771,1925.33,EUR,FEE,REF-270057
198,1700001196,ACC-35046,4678.72,USD,TRANSFER,REF-683061
199,1700001197,ACC-89059,2786.76,VND,WITHDRAWAL,REF-248324
200,1700001198,ACC-66935,60.05,EUR,TRANSFER,REF-127838
201,1700001199,ACC-10530,342.38,VND,TRANSFER,REF-553830
202,1700001200,ACC-32394,4718.16,USD,WITHDRAWAL,REF-579169
203,1700001201,ACC-76968,4559.09,VND,DEPOSIT,REF-721665
204,1700001202,ACC-22000,387.6,VND,WITHDRAWAL,REF-121100
205,1700001203,ACC-48949,1591.87,VND,FEE,REF-803073
206,1700001204,ACC-99423,4763.67,EUR,FEE,REF-799801
207,1700001205,ACC-47837,4534.72,USD,FEE,REF-168399
208,1700001206,ACC-56026,4152.9,USD,TRANSFER,REF-790313
209,1700001207,ACC-63660,341.73,EUR,TRANSFER,REF-519869
210,1700001208,ACC-40378,4712.21,EUR,TRANSFER,REF-476257
211,1700001209,ACC-38673,1932.0,EUR,DEPOSIT,REF-125494
212,1700001210,ACC-86192,2727.76,USD,WITHDRAWAL,REF-206830
213,1700001211,ACC-72355,4675.79,USD,WITHDRAWAL,REF-157805
214,1700001212,ACC-46776,2604.01,EUR,WITHDRAWAL,REF-695224
215,1700001213,ACC-28621,3435.69,EUR,FEE,REF-798736
216,1700001214,ACC-34615,2517.6,EUR,FEE,REF-413151
217,1700001215,ACC-53769,2674.09,EUR,FEE,REF-431253
218,1700001216,ACC-58495,3095.26,VND,TRANSFER,REF-869106
219,1700001217,ACC-18404,4018.92,VND,WITHDRAWAL,REF-690676
220,1700001218,ACC-58220,2767.56,EUR,FEE,REF-724631
221,1700001219,ACC-32818,187.85,VND,TRANSFER,REF-972299
222,1700001220,ACC-66551,1735.83,EUR,DEPOSIT,REF-806807
223,1700001221,ACC-55037,1204.75,VND,TRANSFER,REF-223194
224,1700001222,ACC-77274,354.46,EUR,DEPOSIT,REF-745413
225,1700001223,ACC-37986,4982.34,EUR,TRANSFER,REF-614224
226,1700001224,ACC-23226,2587.25,USD,DEPOSIT,REF-869749
227,1700001225,ACC-60763,2347.75,VND,DEPOSIT,REF-564520
228,1700001226,ACC-53196,4790.27,VND,WITHDRAWAL,REF-910519
229,1700001227,ACC-80764,1766.82,USD,WITHDRAWAL,REF-923774
230,1700001228,ACC-92036,2262.43,USD,TRANSFER,REF-811208
231,1700001229,ACC-37818,129.82,EUR,TRANSFER,REF-190252
232,1700001230,ACC-87786,339.21,VND,FEE,REF-156045
233,1700001231,ACC-79607,4817.31,VND,TRANSFER,REF-615024
234,1700001232,ACC-33586,4241.13,EUR,TRANSFER,REF-328795
235,1700001233,ACC-70057,1909.91,EUR,DEPOSIT,REF-730689
236,1700001234,ACC-11655,325.85,USD,DEPOSIT,REF-850887
237,1700001235,ACC-27044,4867.43,USD,WITHDRAWAL,REF-379421
238,1700001236,ACC-85156,1159.58,VND,FEE,REF-837322
239,1700001237,ACC-15883,4045.71,USD,DEPOSIT,REF-419340
240,1700001238,ACC-40186,3000.84,EUR,DEPOSIT,REF-257692
241,1700001239,ACC-88116,1932.96,EUR,FEE,REF-659189
242,1700001240,ACC-84563,1954.07,EUR,WITHDRAWAL,REF-991574
243,1700001241,ACC-60331,2125.49,USD,WITHDRAWAL,REF-310537
244,1700001242,ACC-28423,434.42,VND,FEE,REF-465524
245,1700001243,ACC-43297,1705.75,USD,TRANSFER,REF-836473
246,1700001244,ACC-60345,3562.36,USD,TRANSFER,REF-760802
247,1700001245,ACC-95976,2336.56,VND,TRANSFER,REF-554213
248,1700001246,ACC-62690,3253.28,VND,FEE,REF-959704
249,1700001247,ACC-33197,4423.41,EUR,DEPOSIT,REF-167909
250,1700001248,ACC-48118,2868.41,EUR,DEPOSIT,REF-506967
251,1700001249,ACC-48259,3413.49,EUR,FEE,REF-963014
252,1700001250,ACC-73078,727.35,VND,FEE,REF-583299
253,1700001251,ACC-39179,999.93,USD,TRANSFER,REF-174309
254,1700001252,ACC-87271,2184.78,USD,WITHDRAWAL,REF-299135
255,1700001253,ACC-40539,3486.15,VND,FEE,REF-788916
256,1700001254,ACC-39927,4378.14,USD,TRANSFER,REF-530556
257,1700001255,ACC-36063,499.62,EUR,DEPOSIT,REF-349507
258,1700001256,ACC-42522,4829.77,VND,WITHDRAWAL,REF-886345
259,1700001257,ACC-50810,733.05,USD,WITHDRAWAL,REF-556068
260,1700001258,ACC-90098,2093.67,VND,TRANSFER,REF-133526
261,1700001259,ACC-23463,1461.95,EUR,TRANSFER,REF-884827
262,1700001260,ACC-23656,2258.21,EUR,WITHDRAWAL,REF-566489
263,1700001261,ACC-94426,3224.7,VND,FEE,REF-360407
264,1700001262,ACC-86306,1160.67,VND,FEE,REF-564660
265,1700001263,ACC-59767,1897.44,VND,WITHDRAWAL,REF-143381
266,1700001264,ACC-22491,2192.01,USD,FEE,REF-964748
267,1700001265,ACC-59695,3320.66,USD,DEPOSIT,REF-516391
268,1700001266,ACC-16161,2962.03,USD,WITHDRAWAL,REF-157117
269,1700001267,ACC-24369,2615.69,VND,TRANSFER,REF-341062
270,1700001268,ACC-33540,4957.12,VND,DEPOSIT,REF-610307
271,1700001269,ACC-12844,1001.03,VND,DEPOSIT,REF-616709
272,1700001270,ACC-66574,4762.94,VND,TRANSFER,REF-400715
273,1700001271,ACC-28112,2805.71,USD,WITHDRAWAL,REF-112609
274,1700001272,ACC-18031,779.7,VND,TRANSFER,REF-401918
275,1700001273,ACC-31910,256.72,VND,TRANSFER,REF-945113
276,1700001274,ACC-78086,4785.99,EUR,TRANSFER,REF-238194
277,1700001275,ACC-32092,3213.08,VND,WITHDRAWAL,REF-313506
278,1700001276,ACC-77484,528.05,EUR,WITHDRAWAL,REF-989623
279,1700001277,ACC-22531,1066.77,EUR,FEE,REF-899214
280,1700001278,ACC-83095,4775.47,VND,FEE,REF-748060
281,1700001279,ACC-36724,3133.46,USD,DEPOSIT,REF-807111
282,1700001280,ACC-47524,4853.48,EUR,DEPOSIT,REF-135016
283,1700001281,ACC-37342,655.98,USD,WITHDRAWAL,REF-937806
284,1700001282,ACC-33796,1577.21,USD,FEE,REF-299245
285,1700001283,ACC-33716,1296.95,USD,DEPOSIT,REF-389653
286,1700001284,ACC-30063,1262.68,VND,FEE,REF-963559
287,1700001285,ACC-88375,4599.08,USD,DEPOSIT,REF-847935
288,1700001286,ACC-30175,4467.17,EUR,TRANSFER,REF-557595
289,1700001287,ACC-17063,4915.19,USD,TRANSFER,REF-421175
290,1700001288,ACC-88446,4265.29,USD,FEE,REF-323984
291,1700001289,ACC-19418,1291.74,EUR,WITHDRAWAL,REF-473895
292,1700001290,ACC-22747,647.39,VND,WITHDRAWAL,REF-398291
293,1700001291,ACC-20278,479.14,EUR,TRANSFER,REF-455975
294,1700001292,ACC-84619,4500.6,VND,WITHDRAWAL,REF-866756
295,1700001293,ACC-96650,4507.73,USD,FEE,REF-705218
296,1700001294,ACC-12668,2874.83,VND,FEE,REF-626107
297,1700001295,ACC-96361,865.17,VND,WITHDRAWAL,REF-462983
298,1700001296,ACC-37166,4089.83,EUR,FEE,REF-460115
299,1700001297,ACC-62809,2152.61,USD,DEPOSIT,REF-704840
300,1700001298,ACC-79058,599.64,EUR,TRANSFER,REF-890339
301,1700001299,ACC-69304,3471.86,USD,DEPOSIT,REF-885068
302,1700001300,ACC-30305,238.79,EUR,FEE,REF-526193
303,1700001301,ACC-89071,3407.55,USD,FEE,REF-361861
304,1700001302,ACC-51710,4473.05,USD,TRANSFER,REF-657175
305,1700001303,ACC-10558,1925.11,EUR,DEPOSIT,REF-906415
306,1700001304,ACC-44074,4103.57,VND,FEE,REF-954009
307,1700001305,ACC-81588,3544.86,USD,TRANSFER,REF-132086
308,1700001306,ACC-89299,3416.92,VND,WITHDRAWAL,REF-827271
309,1700001307,ACC-74420,2907.07,EUR,TRANSFER,REF-935316
310,1700001308,ACC-94429,3145.36,USD,WITHDRAWAL,REF-830492
311,1700001309,ACC-93845,3996.93,VND,DEPOSIT,REF-190803
312,1700001310,ACC-11363,1519.4,VND,DEPOSIT,REF-763112
313,1700001311,ACC-92329,4881.3,USD,WITHDRAWAL,REF-189055
314,1700001312,ACC-62537,1909.67,VND,DEPOSIT,REF-674991
315,1700001313,ACC-48935,2130.96,USD,DEPOSIT,REF-872965
316,1700001314,ACC-62702,1747.03,VND,WITHDRAWAL,REF-911707
317,1700001315,ACC-53158,2743.83,USD,DEPOSIT,REF-945505
318,1700001316,ACC-10384,1989.95,USD,TRANSFER,REF-903255
319,1700001317,ACC-96430,180.84,VND,FEE,REF-212421
320,1700001318,ACC-16726,3301.23,USD,DEPOSIT,REF-318113
321,1700001319,ACC-80525,4732.17,VND,TRANSFER,REF-559123
322,1700001320,ACC-81929,3320.1,USD,TRANSFER,REF-194092
323,1700001321,ACC-46139,3961.64,VND,DEPOSIT,REF-860073
324,1700001322,ACC-62748,4403.32,USD,DEPOSIT,REF-500320
325,1700001323,ACC-29070,580.18,EUR,DEPOSIT,REF-539849
326,1700001324,ACC-14509,3963.88,EUR,DEPOSIT,REF-406448
327,1700001325,ACC-16075,2270.37,EUR,TRANSFER,REF-201511
328,1700001326,ACC-55221,3887.38,EUR,DEPOSIT,REF-705490
329,1700001327,ACC-67396,1797.41,VND,DEPOSIT,REF-651776
330,1700001328,ACC-25553,204.6,VND,WITHDRAWAL,REF-295321
331,1700001329,ACC-70896,1302.16,USD,DEPOSIT,REF-209214
332,1700001330,ACC-60806,4113.12,USD,WITHDRAWAL,REF-763699
333,1700001331,ACC-56928,1620.08,USD,WITHDRAWAL,REF-704607
334,1700001332,ACC-83566,611.65,VND,FEE,REF-392547
335,1700001333,ACC-34013,4964.73,USD,FEE,REF-667609
336,1700001334,ACC-71481,2799.55,USD,FEE,REF-899228
337,1700001335,ACC-40132,1425.26,VND,TRANSFER,REF-505286
338,1700001336,ACC-79736,4934.32,USD,TRANSFER,REF-762407
339,1700001337,ACC-27437,1037.77,EUR,TRANSFER,REF-647536
340,1700001338,ACC-61982,4721.91,USD,WITHDRAWAL,REF-625780
341,1700001339,ACC-92914,4130.31,VND,WITHDRAWAL,REF-293635
342,1700001340,ACC-90390,720.1,USD,TRANSFER,REF-671419
343,1700001341,ACC-38124,721.52,EUR,TRANSFER,REF-870985
344,1700001342,ACC-36511,3934.22,USD,WITHDRAWAL,REF-307599
345,1700001343,ACC-59114,1142.21,USD,WITHDRAWAL,REF-650901
346,1700001344,ACC-77919,2424.69,VND,TRANSFER,REF-522157
347,1700001345,ACC-18248,915.05,USD,DEPOSIT,REF-152911
348,1700001346,ACC-24592,1271.52,VND,FEE,REF-110253
349,1700001347,ACC-41180,686.93,EUR,DEPOSIT,REF-925871
350,1700001348,ACC-57642,314.35,VND,DEPOSIT,REF-543314
351,1700001349,ACC-82932,1843.58,EUR,TRANSFER,REF-697793
352,1700001350,ACC-53964,612.56,EUR,DEPOSIT,REF-698122
353,1700001351,ACC-42915,2374.32,EUR,FEE,REF-519427
354,1700001352,ACC-45712,4770.88,EUR,DEPOSIT,REF-153943
355,1700001353,ACC-26882,398.01,EUR,TRANSFER,REF-492024
356,1700001354,ACC-22439,3004.4,VND,TRANSFER,REF-482860
357,1700001355,ACC-66133,4643.16,USD,TRANSFER,REF-486168
358,1700001356,ACC-62167,792.85,VND,FEE,REF-873790
359,1700001357,ACC-39159,3639.9,VND,DEPOSIT,REF-431407
360,1700001358,ACC-54124,1339.55,USD,FEE,REF-364156
361,1700001359,ACC-65593,2386.41,VND,FEE,REF-342232
362,1700001360,ACC-49237,4519.59,USD,DEPOSIT,REF-128293
363,1700001361,ACC-42848,4211.53,EUR,FEE,REF-801833
364,1700001362,ACC-80965,596.38,VND,FEE,REF-822517
365,1700001363,ACC-25499,3421.88,USD,TRANSFER,REF-214572
366,1700001364,ACC-11387,259.3,VND,TRANSFER,REF-120981
367,1700001365,ACC-68068,4250.35,VND,FEE,REF-497237
368,1700001366,ACC-74185,4986.01,VND,WITHDRAWAL,REF-680974
369,1700001367,ACC-32824,1728.75,VND,FEE,REF-854066
370,1700001368,ACC-93896,2804.09,VND,WITHDRAWAL,REF-697798
371,1700001369,ACC-13092,66.32,EUR,WITHDRAWAL,REF-471643
372,1700001370,ACC-10429,3260.06,USD,FEE,REF-643763
373,1700001371,ACC-19066,1251.62,EUR,FEE,REF-334365
374,1700001372,ACC-55858,2252.4,USD,DEPOSIT,REF-642586
375,1700001373,ACC-71149,4333.65,VND,DEPOSIT,REF-677799
376,1700001374,ACC-40445,4535.14,USD,TRANSFER,REF-534565
377,1700001375,ACC-58823,927.72,EUR,TRANSFER,REF-119358
378,1700001376,ACC-22476,395.31,USD,WITHDRAWAL,REF-865937
379,1700001377,ACC-19435,349.74,USD,FEE,REF-135798
380,1700001378,ACC-10342,4338.27,USD,TRANSFER,REF-699562
381,1700001379,ACC-76634,1799.75,USD,WITHDRAWAL,REF-465665
382,1700001380,ACC-64001,3111.28,USD,TRANSFER,REF-590706
383,1700001381,ACC-26103,971.24,EUR,TRANSFER,REF-195622
384,1700001382,ACC-97474,153.51,EUR,DEPOSIT,REF-137347
385,1700001383,ACC-43802,4504.35,USD,DEPOSIT,REF-520599
386,1700001384,ACC-39729,1381.91,VND,DEPOSIT,REF-178967
387,1700001385,ACC-62289,3550.27,EUR,FEE,REF-209199
388,1700001386,ACC-61156,1871.53,VND,FEE,REF-952224
389,1700001387,ACC-79754,1770.9,USD,FEE,REF-625741
390,1700001388,ACC-70697,1086.63,USD,TRANSFER,REF-331078
391,1700001389,ACC-38260,1895.36,USD,TRANSFER,REF-599872
392,1700001390,ACC-51590,4960.05,USD,WITHDRAWAL,REF-527281
393,1700001391,ACC-73170,207.69,VND,TRANSFER,REF-390147
394,1700001392,ACC-66194,4919.02,EUR,TRANSFER,REF-321584
